Restaurant ID,Restaurant Name,Country Code,Country,City,Locality,Address,Longitude,Latitude,Geo Valid,Cuisines,Cuisine Count,Currency,Average Cost for two,Cost Band (INR),Price range,Price Range Label,Has Table booking,Has Online delivery,Is delivering now,Aggregate rating,Is Rated,Credible Rating,Rating text,Votes,Has Votes,Value Score
202321,The Farm,214,UAE,Dubai,Al Barari,"Al Barari Villas, Opposite Falcon City, Al Barari, Dubai",55.310519,25.095044,True,"Mediterranean, Italian, Thai, European",4,Emirati Diram(AED),280.0,,3,3 - Premium,True,False,False,3.9,True,True,Good,927,True,
206488,Maharaja Bhog,214,UAE,Dubai,Al Karama,"Ground Level, Hamsah Mall, Next to Ansar Gallery, Al Karama, Dubai",55.30919038,25.25124063,True,"Indian, Rajasthani",2,Emirati Diram(AED),90.0,,2,2 - Mid-range,True,True,False,4.1,True,True,Very Good,1448,True,
209654,Rasoi Ghar,214,UAE,Dubai,Al Karama,"Zainal Mohebi Plaza, Sheikh Khalifa Bin Zayed Road, Opposite Centrepoint, Al Karama, Dubai",55.3019169,25.25007862,True,Indian,1,Emirati Diram(AED),90.0,,2,2 - Mid-range,True,True,False,4.3,True,True,Very Good,1281,True,
18340881,Barbeque Nation,214,UAE,Dubai,Barsha 2,"G1, Villa, Near HQ Fitness, Near Lulu Mall, Barsha 2, Dubai",55.215341,25.11338,True,"Indian, North Indian",2,Emirati Diram(AED),150.0,,3,3 - Premium,True,False,False,4.5,True,True,Excellent,307,True,
18233284,Farzi Cafe,214,UAE,Dubai,"CITY WALK, Al Safa","CITY WALK, Al Safa & Al Wasl Road Intersection, Al Safa, Dubai",55.26191946,25.2080323,True,"International, Indian",2,Emirati Diram(AED),200.0,,3,3 - Premium,True,False,False,4.5,True,True,Excellent,909,True,
18269368,AB's Absolute Barbecues,214,UAE,Dubai,Deira City Centre Area,"Mezzanaine Floor, Centurion Star Tower, Deira City Centre Area, Dubai",55.32874,25.254105,True,"Continental, Indian",2,Emirati Diram(AED),160.0,,3,3 - Premium,True,False,False,4.9,True,True,Excellent,641,True,
18254160,Carnival By Tresind,214,UAE,Dubai,DIFC,"Podium Level, Burj Daman, DIFC, Dubai",55.281966,25.211183,True,Indian,1,Emirati Diram(AED),500.0,,4,4 - Luxury,True,False,False,4.9,True,True,Excellent,322,True,
208939,AB's Absolute Barbecues,214,UAE,Dubai,Dubai Media City,"Shop G05, Sidra Tower, Near GEMS Wellington School, Exit 36, Sheikh Zayed Road, Dubai Media City, Dubai",55.17874617,25.10777315,True,"Indian, Continental",2,Emirati Diram(AED),160.0,,3,3 - Premium,True,False,False,4.8,True,True,Excellent,2510,True,
201531,Hard Rock Cafe,214,UAE,Dubai,Festival City,"Next to Marks & Spencer's, Festival City, Dubai",55.35147775,25.22399154,True,"American, Burger",2,Emirati Diram(AED),300.0,,4,4 - Luxury,False,False,False,4.5,True,True,Excellent,1388,True,
208965,The Coffee Club,214,UAE,Dubai,Jumeirah 1,"Wasl Vita, Opposite Civil Defence Station, Near Emirates NBD, Al Wasl Road, Jumeirah 1, Dubai",55.25639722,25.21110278,True,Cafe,1,Emirati Diram(AED),140.0,,3,3 - Premium,False,True,False,4.5,True,True,Excellent,403,True,
208778,SALT,214,UAE,Dubai,"Kite Beach, Umm Suqeim","Kite Beach, Street 2D, Umm Suqeim, Dubai",55.21152779,25.16812806,True,"Fast Food, Burger",2,Emirati Diram(AED),100.0,,3,3 - Premium,False,False,False,4.3,True,True,Very Good,1351,True,
209703,Din Tai Fung,214,UAE,Dubai,"Mall of the Emirates, Barsha 1","Level 2 Expansion, Mall of the Emirates, Barsha 1, Dubai",55.19854523,25.11851301,True,"Asian, Chinese",2,Emirati Diram(AED),160.0,,3,3 - Premium,False,False,False,4.3,True,True,Very Good,661,True,
18381837,SpiceKlub,214,UAE,Dubai,Mankhool,"Opposite Aster Hospital, Near Sharaf DG, Kuwait Street, Mankhool, Dubai",55.288061,25.252054,True,"Indian, North Indian, Street Food",3,Emirati Diram(AED),150.0,,3,3 - Premium,True,False,False,4.4,True,True,Very Good,281,True,
208850,Tresind - Nassima Royal Hotel,214,UAE,Dubai,"Nassima Royal Hotel, Trade Centre Area","Level 2, Nassima Royal Hotel, Sheikh Zayad Road, Trade Centre Area, Dubai",55.28256778,25.22347744,True,Indian,1,Emirati Diram(AED),500.0,,4,4 - Luxury,True,False,False,4.9,True,True,Excellent,1352,True,
210134,Grand Barbeque Buffet Restaurant,214,UAE,Dubai,Satwa,"Al Mina Road, Next to Ibis Styles Jumeirah Hotel, Satwa, Dubai",55.27340334,25.24107351,True,"Indian, Asian",2,Emirati Diram(AED),150.0,,3,3 - Premium,True,True,False,4.4,True,True,Very Good,552,True,
201044,Red Lobster,214,UAE,Dubai,"The Dubai Mall,Downtown Dubai","Near the Fountain, Lower Ground Level, The Dubai Mall, Downtown Dubai, Dubai",55.278525,25.198291,True,"Seafood, American",2,Emirati Diram(AED),285.0,,3,3 - Premium,False,False,False,3.2,True,True,Average,506,True,
201340,The Cheesecake Factory,214,UAE,Dubai,"The Dubai Mall,Downtown Dubai","Ground Level, Near Aquarium, The Dubai Mall, Downtown Dubai, Dubai",55.27856994,25.19726756,True,"American, Desserts",2,Emirati Diram(AED),270.0,,3,3 - Premium,False,False,False,4.7,True,True,Excellent,2424,True,
18289126,Parker's,214,UAE,Dubai,"The Dubai Mall,Downtown Dubai","The Dubai Mall, Downtown Dubai, Dubai",55.27927805,25.19500831,True,"Cafe, Burger",2,Emirati Diram(AED),170.0,,3,3 - Premium,False,False,False,4.3,True,True,Very Good,386,True,
202507,Applebee's,214,UAE,Dubai,Trade Centre Area,"Sheikh Issa Tower, Sheikh Zayed Road, Trade Centre Area, Dubai",55.27430557,25.21135663,True,"American, Mexican, Burger",3,Emirati Diram(AED),250.0,,3,3 - Premium,False,True,False,3.7,True,True,Good,500,True,
210139,Grub Shack,214,UAE,Dubai,Umm Hurair,"Building 41, Next to Dubai Healthcare City Metro Station, Dubai Healthcare City, Umm Hurair, Dubai",55.32548446,25.22931113,True,"Goan, Chinese, Indian, North Indian",4,Emirati Diram(AED),130.0,,3,3 - Premium,True,True,False,4.3,True,True,Very Good,544,True,
5600424,Kamat,214,UAE,Sharjah,Abu Shagara,"Opposite HSBC, Near Emax, King Faisal Street, Abu Shagara, Sharjah",55.39273214,25.33315516,True,"Indian, North Indian, South Indian, Chinese",4,Emirati Diram(AED),85.0,,3,3 - Premium,False,True,False,3.9,True,True,Good,285,True,
5602751,Vadakkan Pepper,214,UAE,Sharjah,Abu Shagara,"Near New City Center Supermarket, Abu Shagara, Sharjah",55.396984,25.338089,True,South Indian,1,Emirati Diram(AED),70.0,,3,3 - Premium,False,True,False,3.8,True,True,Good,210,True,
5600457,Gazebo,214,UAE,Sharjah,Abu Shagara,"Opposite Safeer Market, Near E max, King Faisal Street, Abu Shagara, Sharjah",55.39269626,25.33320395,True,"Indian, Mughlai, South Indian, Biryani",4,Emirati Diram(AED),120.0,,4,4 - Luxury,False,True,False,4.1,True,True,Very Good,372,True,
5600642,Katis Restaurant,214,UAE,Sharjah,Al Khan,"Opposite Safeer Market, Al Khan Street, Al Khan, Sharjah",55.37637066,25.32578908,True,"Indian, North Indian, Chinese",3,Emirati Diram(AED),65.0,,3,3 - Premium,False,False,False,4.3,True,True,Very Good,316,True,
18268134,Zaroob,214,UAE,Sharjah,Al Majaz,"Al Buhaira Corniche Street, Al Majaz Water Front, Al Majaz, Sharjah",55.38474888,25.32451353,True,Lebanese,1,Emirati Diram(AED),110.0,,4,4 - Luxury,False,True,False,3.9,True,True,Good,69,True,
18376208,Derby,214,UAE,Sharjah,Al Majaz,"Al Khan Street, Al Majaz 3, Al Majaz, Sharjah",55.37086055,25.33045321,True,"Fast Food, American",2,Emirati Diram(AED),40.0,,2,2 - Mid-range,False,False,False,4.1,True,False,Very Good,33,True,
5600959,Nayaab Haandi,214,UAE,Sharjah,Al Majaz,"Near Etisalat Business Center, Opposite ADNOC Petrol Station, Al Khan Street, Al Majaz 2, Al Majaz, Sharjah",55.37552107,25.32813499,True,"Pakistani, Indian",2,Emirati Diram(AED),100.0,,4,4 - Luxury,False,True,False,4.1,True,True,Very Good,449,True,
5600103,Najmat Lahore Restaurant,214,UAE,Sharjah,Al Mareija,"Near Sharjah Animal Market, Al Mina Road, Al Mareija, Sharjah",55.38215585,25.35508316,True,"Pakistani, Indian, Mughlai",3,Emirati Diram(AED),80.0,,3,3 - Premium,False,True,False,4.2,True,True,Very Good,504,True,
5602586,Saffron,214,UAE,Sharjah,Al Mareija,"Mina Road, Opposite Bird Market, Al Mareija, Sharjah",55.38290787,25.35443539,True,"Pakistani, Chinese, Indian, Afghani",4,Emirati Diram(AED),90.0,,3,3 - Premium,False,True,False,4.1,True,True,Very Good,192,True,
5600961,Pizza Hut,214,UAE,Sharjah,Al Nahda,"Next to Safeer Mall, Al Nahda, Sharjah",55.37454341,25.30564046,True,"Fast Food, Pizza",2,Emirati Diram(AED),80.0,,3,3 - Premium,False,False,False,2.4,True,True,Poor,154,True,
5600960,Al Mukhtar Bakery,214,UAE,Sharjah,Al Nahda,"Near Safeer Mall, Al Nahda, Sharjah",55.37728127,25.3084117,True,"Bakery, Arabian, Middle Eastern",3,Emirati Diram(AED),50.0,,2,2 - Mid-range,False,False,False,4.2,True,True,Very Good,142,True,
5601340,Aroos Damascus,214,UAE,Sharjah,Al Nud,"Opposite Emirates NBD, Near First Gulf Bank, King Abdul Aziz Street, Al Nud, Sharjah",55.39045796,25.34640794,True,"Arabian, Middle Eastern",2,Emirati Diram(AED),60.0,,3,3 - Premium,False,False,False,4.2,True,True,Very Good,444,True,
5600701,Nando's,214,UAE,Sharjah,"Al Qasba, Al Khan","Ground level, Block D, Qanat Al Qasba, Al Khan, Sharjah",55.376027,25.32188994,True,"African, Portuguese",2,Emirati Diram(AED),160.0,,4,4 - Luxury,False,True,False,4.2,True,True,Very Good,265,True,
5601404,Peking Chinese Restaurant,214,UAE,Sharjah,Halwan Suburb,"Opposite Spinneys Roundabout, Estiqlal Square, Halwan Suburb, Sharjah",55.39922744,25.34839077,True,"Chinese, Thai",2,Emirati Diram(AED),130.0,,4,4 - Luxury,False,True,False,3.8,True,True,Good,227,True,
5600556,TGI Friday's,214,UAE,Sharjah,"Majaz Waterfront, Al Majaz 3","Majaz Waterfront, Buhairah Corniche, Al Majaz 3, Al Majaz, Sharjah",55.38781766,25.32774497,True,"American, Mexican",2,Emirati Diram(AED),250.0,,4,4 - Luxury,False,True,False,3.9,True,True,Good,357,True,
5602055,Rajasthan Al Malaki,214,UAE,Sharjah,Muwailih Commercial,"Behind DPS Sharjah Primary School, Muwailih Commercial, Sharjah",55.45195531,25.2887722,True,"Indian, North Indian",2,Emirati Diram(AED),60.0,,3,3 - Premium,False,False,False,4.8,True,True,Excellent,459,True,
5601521,Applebee's,214,UAE,Sharjah,"Sahara Centre, Al Nahda","Opposite Jumbo Electronics, Level 2, Sahara Centre, Al Nahda, Sharjah",55.37353624,25.29782287,True,"American, Mexican, Burger",3,Emirati Diram(AED),250.0,,4,4 - Luxury,False,True,False,4.1,True,True,Very Good,197,True,
5602377,Paper Fig,214,UAE,Sharjah,University City,"Near Dubai Islamic Bank, Muweilah, University City, Sharjah",55.45834266,25.3084123,True,"Cafe, Bakery, Desserts",3,Emirati Diram(AED),150.0,,4,4 - Luxury,False,False,False,4.5,True,True,Excellent,143,True,
5602884,Sis Burger,214,UAE,Sharjah,University City,"Behind ADNOC Petrol Station,Univercity City Road, University City, Sharjah",55.45425095,25.31127229,True,"Fast Food, Burger",2,Emirati Diram(AED),50.0,,2,2 - Mid-range,False,False,False,3.8,True,False,Good,12,True,
5602942,Crafted Blends,214,UAE,Sharjah,University City,"Next To Super Bonanza Hyper Market, Opposite Defence Camp, University City, Sharjah",55.460279,25.310369,True,Cafe,1,Emirati Diram(AED),110.0,,4,4 - Luxury,False,False,False,4.2,True,False,Very Good,43,True,
3400025,Jahanpanah,1,India,Agra,Agra Cantt,"E 23, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",78.01154444,27.16166111,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),850.0,500-1000,3,3 - Premium,False,False,False,3.9,True,True,Good,140,True,0.4588235294117647
3400341,Rangrezz Restaurant,1,India,Agra,Agra Cantt,"E-20, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",0.0,0.0,False,"North Indian, Mughlai",2,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,False,False,3.5,True,True,Good,71,True,0.5
3400005,Time2Eat - Mama Chicken,1,India,Agra,Agra Cantt,"Main Market, Sadar Bazaar, Agra Cantt, Agra",78.01160797,27.16083249,True,North Indian,1,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,3.6,True,True,Good,94,True,0.72
3400021,Chokho Jeeman Marwari Jain Bhojanalya,1,India,Agra,Civil Lines,"1/48, Delhi Gate, Station Road, Raja Mandi, Civil Lines, Agra",77.99809167,27.19592778,True,Rajasthani,1,Indian Rupees(Rs.),400.0,200-500,2,2 - Mid-range,False,False,False,4.0,True,True,Very Good,87,True,1.0
3400017,Pinch Of Spice,1,India,Agra,Civil Lines,"23/453, Opposite Sanjay Cinema, Wazipura Road, Sanjay Place, Civil Lines, Agra",78.00755278,27.201725,True,"North Indian, Chinese, Mughlai",3,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,False,False,False,4.2,True,True,Very Good,177,True,0.42000000000000004
3400325,MoMo Cafe,1,India,Agra,"Courtyard by Marriott Agra, Tajganj","Courtyard by Marriott Agra, Phase 2, Fatehabad Road, Tajganj, Agra",0.0,0.0,False,"North Indian, European",2,Indian Rupees(Rs.),2000.0,2000+,4,4 - Luxury,False,False,False,4.0,True,False,Very Good,45,True,0.2
3400059,Peshawri - ITC Mughal,1,India,Agra,"ITC Mughal, Tajganj","ITC Mughal, Fatehabad Road, Tajganj, Agra",78.044095,27.160934,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),2500.0,2000+,4,4 - Luxury,False,False,False,4.3,True,True,Very Good,133,True,0.172
3400060,Taj Bano - ITC Mughal,1,India,Agra,"ITC Mughal, Tajganj","ITC Mughal, Fatehabad Road, Tajganj, Agra",78.044095,27.160934,True,Mughlai,1,Indian Rupees(Rs.),2500.0,2000+,4,4 - Luxury,False,False,False,4.0,True,False,Very Good,41,True,0.16
3400348,G Thal,1,India,Agra,Khandari,"3/20, KPS Tower, Near Tulsi Talkies, Bypass Road, Khandari, Agra",0.0,0.0,False,"Rajasthani, Gujarati, Mughlai",3,Indian Rupees(Rs.),800.0,500-1000,3,3 - Premium,False,False,False,3.6,True,True,Good,59,True,0.45
3400072,Dawat-e-Nawab - Radisson Blu,1,India,Agra,"Radisson Blu, Tajganj","Radisson Blu, Taj East Gate Road, Tajganj, Agra",78.057044,27.163303,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),3600.0,2000+,4,4 - Luxury,False,False,False,3.8,True,False,Good,46,True,0.10555555555555556
3400073,The Latitude - Radisson Blu,1,India,Agra,"Radisson Blu, Tajganj","Radisson Blu, Taj East Gate Road, Tajganj, Agra",78.057044,27.163303,True,"North Indian, Chinese, Continental",3,Indian Rupees(Rs.),,,1,1 - Budget,False,False,False,3.9,True,True,Good,103,True,
3400019,Dasaprakash Restaurant,1,India,Agra,Rakabganj,"Meher Cinema Complex, Gwalior Road, Rakabganj, Agra",78.01505278,27.16510833,True,"South Indian, Desserts",2,Indian Rupees(Rs.),550.0,500-1000,2,2 - Mid-range,False,False,False,4.1,True,True,Very Good,121,True,0.7454545454545454
3400033,The Charcoal Chimney,1,India,Agra,Tajganj,"Hotel Samovar, Fatehabad Road, Tajganj, Agra",78.04299,27.159795,True,"North Indian, Chinese, Continental, Mughlai",4,Indian Rupees(Rs.),1100.0,1000-2000,3,3 - Premium,False,False,False,3.4,True,True,Average,70,True,0.3090909090909091
3400346,Sheroes Hangout,1,India,Agra,Tajganj,"Opposite The Gateway Hotel, Fatehabad Road, Tajganj, Agra",78.040165,27.16185,True,"Cafe, North Indian, Chinese",3,Indian Rupees(Rs.),,,1,1 - Budget,False,False,False,4.9,True,True,Excellent,77,True,
3400350,Bon Barbecue,1,India,Agra,Tajganj,"Parador Hotel, 3A-3B, Phase 1, Fatehabad Road, Taj Nagri, Tajganj, Agra",0.0,0.0,False,"North Indian, Chinese, Continental",3,Indian Rupees(Rs.),1500.0,1000-2000,4,4 - Luxury,False,False,False,3.8,True,True,Good,57,True,0.2533333333333333
3400391,Chapter 1 Cafe,1,India,Agra,Tajganj,"1374 K/1375 K, 2nd floor, Dinesh Nagar, Fatehbad Road, Tajganj, Agra",0.0,0.0,False,"Cafe, Italian, Mexican, North Indian, Continental",5,Indian Rupees(Rs.),,,1,1 - Budget,False,False,False,3.9,True,True,Good,98,True,
3400016,Pind Balluchi,1,India,Agra,Tajganj,"Opposite Saga Emporium, Fatehabad Road, Tajganj, Agra",78.04725,27.15777222,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),900.0,500-1000,3,3 - Premium,False,False,False,3.7,True,True,Good,175,True,0.41111111111111115
3400105,Pizza Hut,1,India,Agra,Tajganj,"8, Handicraft Nagar, Fatehabad Road, Tajganj, Agra",78.03471389,27.16169444,True,"Italian, Pizza",2,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,False,False,4.4,True,True,Very Good,134,True,0.6285714285714287
3400326,Tea'se Me - Rooftop Tea Boutique,1,India,Agra,Tajganj,"Near Purani Mandi Crossing,Fatehabad Road, Tajganj, Agra",0.0,0.0,False,"Chinese, Italian, Continental, North Indian",4,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,False,False,False,4.2,True,True,Very Good,166,True,0.42000000000000004
3400392,Thaaliwala,1,India,Agra,Tajganj,"Next To ITC Mughal Hotel, Fatehabad Road, Tajganj, Agra",78.045359,27.158822,True,"North Indian, Fast Food",2,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,False,False,4.1,True,True,Very Good,168,True,0.5857142857142856
111895,650 - The Global Kitchen,1,India,Ahmedabad,Ambavadi,"Shreekunj Mandapam, Beside Golden Tulip Bunglows & Tulip Citadel, Manekbaug, Ambavadi, Ahmedabad",72.5375741,23.01045111,True,"Chinese, Italian, North Indian, Mexican, Mediterranean, Thai",6,Indian Rupees(Rs.),900.0,500-1000,3,3 - Premium,False,False,False,4.2,True,True,Very Good,1582,True,0.4666666666666667
110502,Patang - The Revolving Restaurant,1,India,Ahmedabad,Ashram Road,"Chinubhai Tower, Nehru Bridge Corner, Ashram Road, Ahmedabad",72.572009,23.0261651,True,"Continental, Chinese, North Indian",3,Indian Rupees(Rs.),1800.0,1000-2000,4,4 - Luxury,False,False,False,3.7,True,True,Good,1315,True,0.20555555555555557
18396250,Huber & Holly,1,India,Ahmedabad,Bodakdev,"7 B, Circle  B, Opposite Rajpath Club, Sarkhej, Gandhinagar Highway, Bodakdev, Ahmedabad",72.5123947,23.0383109,True,"Ice Cream, Desserts, Continental",3,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,True,False,4.5,True,True,Excellent,217,True,1.5
113702,@Mango,1,India,Ahmedabad,Bodakdev,"Opposite Sindhu Bhawan, Bodakdev, Ahmedabad",72.5017644,23.0401633,True,"North Indian, Continental, Mexican, Italian",4,Indian Rupees(Rs.),800.0,500-1000,3,3 - Premium,False,False,False,4.1,True,True,Very Good,769,True,0.5125
113433,Fozzie's Pizzaiolo,1,India,Ahmedabad,Bodakdev,"Ground Floor, Maruti Crystal, Opposite Rajpath Club, Service Road, Bodakdev, Ahmedabad",72.5098065,23.0330688,True,"Pizza, Italian, Beverages, Desserts",4,Indian Rupees(Rs.),900.0,500-1000,3,3 - Premium,False,True,False,4.3,True,True,Very Good,731,True,0.47777777777777775
18438909,La Pino'z Pizza,1,India,Ahmedabad,Bodakdev,"Shop 10,  Circle B, Nyay Marg, Bodakdev, Ahmedabad",72.5124872,23.0382314,True,"Pizza, Italian",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,4.4,True,True,Very Good,113,True,0.8800000000000001
18143128,Mocha,1,India,Ahmedabad,Bodakdev,"6-9, Ground Floor, Devashish Business Park, Opposite Krishna Complex, Bodakdev, Ahmedabad",72.511307,23.0318508,True,"Cafe, Continental, Desserts",3,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,False,True,False,4.4,True,True,Very Good,944,True,0.44000000000000006
18438944,Blue -  Rooftop Cafe Restaurant Bistro,1,India,Ahmedabad,C G Road,"10th Floor, Balaji Heights Buliding, Behind Tanishq Showroom, C G Road, Ahmedabad",72.5570374,23.0290619,True,"North Indian, Cafe, Italian, Mexican, Continental",5,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,False,True,False,3.8,True,True,Good,63,True,0.38
110436,MoMo Cafí© - Courtyard By Marriott,1,India,Ahmedabad,"Courtyard By Marriott, Satellite","Courtyard By Marriott, Ramdevnagar Cross Road, Satellite, Ahmedabad",72.5115815,23.027929,True,"North Indian, South Indian, Asian, Continental",4,Indian Rupees(Rs.),1400.0,1000-2000,3,3 - Premium,False,False,False,3.6,True,True,Good,375,True,0.2571428571428572
18385201,Cryo Lab,1,India,Ahmedabad,Ellis Bridge,"Ground Floor, Arjun Avenue, Opposite Samartheshwar Mahadev, Law Garden, Ahmedabad",72.55998429,23.02874796,True,"Desserts, Ice Cream",2,Indian Rupees(Rs.),350.0,200-500,2,2 - Mid-range,False,False,False,4.6,True,True,Excellent,166,True,1.3142857142857143
110395,Swati Snacks,1,India,Ahmedabad,Ellis Bridge,"Near Law Garden, Ellis Bridge, Ahmedabad",72.55903311,23.02443364,True,"Fast Food, Street Food, South Indian",3,Indian Rupees(Rs.),450.0,200-500,2,2 - Mid-range,False,False,False,4.4,True,True,Very Good,697,True,0.9777777777777779
18335583,Brick Kitchen,1,India,Ahmedabad,Ghatlodia,"At Five Petals Hotel & Banquets, Near Chanakyapuri Bridge, Ghatlodia, Ahmedabad",72.5316389,23.0643038,True,"North Indian, Chinese, Continental",3,Indian Rupees(Rs.),900.0,500-1000,3,3 - Premium,False,False,False,4.3,True,True,Very Good,325,True,0.47777777777777775
110237,Kabir Restaurant,1,India,Ahmedabad,Gurukul,"JB Tower, Opposite Doordarshan Kendra, Drive In Road, Gurukul, Ahmedabad",72.5239649,23.04850469,True,"North Indian, Chinese, Continental, Desserts, Fast Food, Sandwich",6,Indian Rupees(Rs.),600.0,500-1000,2,2 - Mid-range,False,True,False,3.8,True,True,Good,432,True,0.6333333333333333
